Customer ID,City,Age,Cuisine Preference,Veg Nonveg Egg Preference,App Usage Frequency,Time Preference,Course Preference,avg_order_value,avg_order_items,total_orders
100103,Bangalore,23,"[0.07, 0.31, 0.14, 0.04, 0.18, 0.16, 0.1]","[0.44, 0.51, 0.05]",high,"[0.25, 0.26, 0.0, 0.49, 0.0]","[0.25, 0.05, 0.15, 0.1, 0.45]",305.09589041095893,2.767123287671233,73
100104,Mumbai,18,"[0.12, 0.06, 0.22, 0.17, 0.1, 0.09, 0.24]","[0.34, 0.43, 0.23]",medium,"[0.0, 0.5, 0.2, 0.18, 0.12]","[0.19, 0.18, 0.05, 0.32, 0.26]",722.0263157894736,5.5,38
100105,Bangalore,19,"[0.11, 0.22, 0.13, 0.09, 0.14, 0.05, 0.26]","[0.17, 0.37, 0.46]",medium,"[0.22, 0.32, 0.05, 0.28, 0.13]","[0.41, 0.18, 0.07, 0.06, 0.28]",652.9512195121952,4.463414634146342,41
100106,Delhi,29,"[0.39, 0.19, 0.15, 0.11, 0.03, 0.07, 0.06]","[0.39, 0.58, 0.03]",medium,"[0.0, 0.44, 0.13, 0.28, 0.15]","[0.08, 0.16, 0.17, 0.26, 0.33]",753.1666666666666,6.766666666666667,30
100107,Bangalore,30,"[0.12, 0.13, 0.25, 0.06, 0.03, 0.32, 0.09]","[0.73, 0.0, 0.27]",high,"[0.0, 0.22, 0.07, 0.67, 0.04]","[0.25, 0.19, 0.09, 0.02, 0.45]",642.5052631578948,4.663157894736842,95
100108,Mumbai,18,"[0.31, 0.23, 0.21, 0.13, 0.01, 0.01, 0.1]","[0.81, 0.16, 0.03]",medium,"[0.0, 0.2, 0.27, 0.37, 0.16]","[0.09, 0.33, 0.04, 0.27, 0.27]",505.51162790697674,3.627906976744186,43
100109,Delhi,18,"[0.25, 0.01, 0.25, 0.05, 0.19, 0.14, 0.11]","[0.17, 0.75, 0.08]",high,"[0.0, 0.14, 0.37, 0.17, 0.32]","[0.2, 0.33, 0.18, 0.01, 0.28]",1221.0416666666667,6.805555555555555,72
100110,Bangalore,40,"[0.26, 0.16, 0.07, 0.08, 0.09, 0.14, 0.2]","[0.19, 0.61, 0.2]",low,"[0.0, 0.27, 0.17, 0.52, 0.04]","[0.07, 0.29, 0.11, 0.02, 0.51]",888.1333333333333,5.833333333333333,30
100111,Chennai,46,"[0.12, 0.41, 0.13, 0.07, 0.03, 0.0, 0.24]","[0.4, 0.22, 0.38]",high,"[0.0, 0.45, 0.1, 0.33, 0.12]","[0.65, 0.07, 0.04, 0.02, 0.22]",605.9268292682926,4.780487804878049,82
100112,Mumbai,18,"[0.05, 0.23, 0.27, 0.18, 0.09, 0.09, 0.09]","[0.16, 0.45, 0.39]",low,"[0.0, 0.28, 0.4, 0.29, 0.03]","[0.22, 0.26, 0.15, 0.1, 0.27]",542.4848484848485,3.8181818181818183,33
100113,Delhi,31,"[0.2, 0.03, 0.29, 0.25, 0.11, 0.02, 0.1]","[0.34, 0.6, 0.06]",low,"[0.0, 0.44, 0.09, 0.38, 0.09]","[0.32, 0.17, 0.14, 0.07, 0.3]",667.9285714285714,4.392857142857143,28
100114,Bangalore,21,"[0.16, 0.26, 0.07, 0.03, 0.2, 0.1, 0.18]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.29, 0.04, 0.55, 0.12]","[0.12, 0.19, 0.08, 0.08, 0.53]",605.8163265306123,4.979591836734694,49
100115,Bangalore,27,"[0.16, 0.35, 0.02, 0.03, 0.0, 0.11, 0.33]","[0.11, 0.7, 0.19]",low,"[0.0, 0.48, 0.03, 0.4, 0.09]","[0.44, 0.03, 0.06, 0.32, 0.15]",841.3,7.2,30
100116,Bangalore,19,"[0.04, 0.13, 0.06, 0.16, 0.11, 0.17, 0.33]","[0.4, 0.56, 0.04]",low,"[0.0, 0.4, 0.1, 0.23, 0.27]","[0.04, 0.22, 0.5, 0.01, 0.23]",466.74074074074076,3.185185185185185,27
100117,Delhi,22,"[0.46, 0.39, 0.01, 0.05, 0.02, 0.0, 0.07]","[0.11, 0.78, 0.11]",low,"[0.0, 0.12, 0.22, 0.49, 0.17]","[0.49, 0.05, 0.12, 0.15, 0.19]",679.5,5.666666666666667,24
100118,Bangalore,18,"[0.43, 0.14, 0.02, 0.13, 0.01, 0.06, 0.21]","[0.41, 0.5, 0.09]",high,"[0.0, 0.14, 0.22, 0.46, 0.18]","[0.19, 0.38, 0.08, 0.09, 0.26]",874.304347826087,5.586956521739131,92
100119,Mumbai,29,"[0.1, 0.22, 0.05, 0.43, 0.0, 0.09, 0.11]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.6, 0.2, 0.04, 0.16]","[0.28, 0.24, 0.23, 0.0, 0.25]",431.8,3.025,40
100120,Delhi,21,"[0.24, 0.09, 0.14, 0.1, 0.11, 0.29, 0.03]","[0.27, 0.66, 0.07]",medium,"[0.0, 0.32, 0.1, 0.12, 0.46]","[0.26, 0.17, 0.14, 0.2, 0.23]",615.2,4.425,40
100121,Bangalore,38,"[0.19, 0.16, 0.13, 0.12, 0.03, 0.17, 0.2]","[1.0, 0.0, 0.0]",low,"[0.0, 0.37, 0.11, 0.33, 0.19]","[0.4, 0.09, 0.22, 0.04, 0.25]",847.7241379310345,6.655172413793103,29
100122,Mumbai,47,"[0.02, 0.09, 0.18, 0.15, 0.27, 0.13, 0.16]","[1.0, 0.0, 0.0]",medium,"[0.2, 0.1, 0.23, 0.41, 0.06]","[0.27, 0.1, 0.2, 0.08, 0.35]",708.7058823529412,5.5588235294117645,34
100123,Mumbai,35,"[0.08, 0.23, 0.19, 0.13, 0.02, 0.07, 0.28]","[0.54, 0.25, 0.21]",low,"[0.0, 0.24, 0.12, 0.54, 0.1]","[0.3, 0.32, 0.04, 0.05, 0.29]",525.8076923076923,3.5384615384615383,26
100124,Mumbai,47,"[0.16, 0.37, 0.08, 0.13, 0.04, 0.01, 0.21]","[1.0, 0.0, 0.0]",low,"[0.0, 0.23, 0.22, 0.22, 0.33]","[0.16, 0.32, 0.19, 0.04, 0.29]",798.625,5.90625,32
100125,Mumbai,32,"[0.17, 0.1, 0.25, 0.26, 0.02, 0.04, 0.16]","[0.24, 0.16, 0.6]",low,"[0.12, 0.06, 0.04, 0.47, 0.31]","[0.22, 0.33, 0.2, 0.01, 0.24]",949.027027027027,5.648648648648648,37
100126,Mumbai,20,"[0.12, 0.4, 0.17, 0.09, 0.01, 0.06, 0.15]","[0.72, 0.0, 0.28]",low,"[0.0, 0.31, 0.27, 0.22, 0.2]","[0.27, 0.27, 0.1, 0.09, 0.27]",906.4242424242424,6.515151515151516,33
100127,Mumbai,30,"[0.19, 0.07, 0.04, 0.22, 0.07, 0.18, 0.23]","[0.6, 0.36, 0.04]",medium,"[0.0, 0.44, 0.26, 0.26, 0.04]","[0.31, 0.21, 0.18, 0.01, 0.29]",1038.658536585366,7.097560975609756,41
100128,Delhi,37,"[0.18, 0.02, 0.24, 0.31, 0.03, 0.17, 0.05]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.16, 0.38, 0.39, 0.07]","[0.11, 0.31, 0.11, 0.15, 0.32]",539.1142857142858,4.0285714285714285,35
100129,Delhi,30,"[0.07, 0.05, 0.32, 0.12, 0.17, 0.11, 0.16]","[0.22, 0.5, 0.28]",medium,"[0.0, 0.44, 0.09, 0.4, 0.07]","[0.12, 0.26, 0.36, 0.06, 0.2]",1084.127659574468,6.8936170212765955,47
100130,Chennai,47,"[0.0, 0.26, 0.4, 0.06, 0.17, 0.02, 0.09]","[0.6, 0.0, 0.4]",medium,"[0.0, 0.13, 0.11, 0.52, 0.24]","[0.46, 0.09, 0.1, 0.03, 0.32]",1026.9375,7.229166666666667,48
100131,Bangalore,33,"[0.04, 0.24, 0.17, 0.05, 0.06, 0.24, 0.2]","[0.4, 0.58, 0.02]",medium,"[0.0, 0.28, 0.16, 0.38, 0.18]","[0.35, 0.1, 0.23, 0.11, 0.21]",792.8235294117648,6.147058823529412,34
100132,Delhi,20,"[0.11, 0.02, 0.13, 0.32, 0.07, 0.25, 0.1]","[0.48, 0.4, 0.12]",low,"[0.0, 0.28, 0.16, 0.47, 0.09]","[0.09, 0.14, 0.1, 0.1, 0.57]",401.2857142857143,2.857142857142857,21
100133,Delhi,20,"[0.07, 0.1, 0.13, 0.06, 0.11, 0.14, 0.39]","[0.33, 0.62, 0.05]",medium,"[0.0, 0.21, 0.02, 0.61, 0.16]","[0.42, 0.09, 0.03, 0.02, 0.44]",1047.5526315789473,7.394736842105263,38
100134,Bangalore,34,"[0.08, 0.05, 0.19, 0.17, 0.08, 0.28, 0.15]","[0.54, 0.46, 0.0]",medium,"[0.0, 0.33, 0.19, 0.05, 0.43]","[0.52, 0.08, 0.23, 0.04, 0.13]",482.7857142857143,3.619047619047619,42
100135,Bangalore,18,"[0.05, 0.29, 0.05, 0.24, 0.06, 0.16, 0.15]","[0.64, 0.36, 0.0]",low,"[0.0, 0.22, 0.16, 0.5, 0.12]","[0.15, 0.24, 0.09, 0.05, 0.47]",708.3478260869565,6.0,23
100136,Bangalore,43,"[0.05, 0.06, 0.36, 0.18, 0.1, 0.07, 0.18]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.25, 0.25, 0.44, 0.06]","[0.25, 0.23, 0.02, 0.11, 0.39]",693.0697674418604,4.906976744186046,43
100137,Chennai,41,"[0.03, 0.32, 0.1, 0.05, 0.13, 0.0, 0.37]","[0.27, 0.63, 0.1]",low,"[0.0, 0.18, 0.17, 0.4, 0.25]","[0.36, 0.19, 0.21, 0.09, 0.15]",709.88,5.72,25
100138,Bangalore,41,"[0.2, 0.15, 0.1, 0.23, 0.05, 0.14, 0.13]","[0.86, 0.0, 0.14]",low,"[0.0, 0.21, 0.04, 0.4, 0.35]","[0.18, 0.18, 0.25, 0.09, 0.3]",774.92,5.8,25
100139,Delhi,18,"[0.21, 0.13, 0.35, 0.03, 0.15, 0.13, 0.0]","[0.8, 0.17, 0.03]",medium,"[0.0, 0.28, 0.18, 0.39, 0.15]","[0.17, 0.18, 0.01, 0.16, 0.48]",583.1142857142858,4.9714285714285715,35
100140,Bangalore,31,"[0.04, 0.26, 0.13, 0.18, 0.14, 0.05, 0.2]","[0.46, 0.18, 0.36]",high,"[0.0, 0.25, 0.28, 0.37, 0.1]","[0.14, 0.03, 0.15, 0.3, 0.38]",524.6842105263158,5.447368421052632,76
100141,Bangalore,27,"[0.09, 0.22, 0.16, 0.1, 0.11, 0.16, 0.16]","[0.6, 0.38, 0.02]",low,"[0.0, 0.48, 0.1, 0.33, 0.09]","[0.36, 0.18, 0.11, 0.33, 0.02]",283.0,2.380952380952381,21
100142,Mumbai,33,"[0.16, 0.08, 0.17, 0.2, 0.02, 0.13, 0.24]","[0.08, 0.92, 0.0]",medium,"[0.0, 0.48, 0.09, 0.32, 0.11]","[0.34, 0.26, 0.18, 0.01, 0.21]",757.5217391304348,4.195652173913044,46
100143,Mumbai,30,"[0.36, 0.21, 0.14, 0.15, 0.0, 0.03, 0.11]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.4, 0.26, 0.29, 0.05]","[0.18, 0.4, 0.12, 0.04, 0.26]",842.1739130434783,5.282608695652174,46
100144,Mumbai,32,"[0.14, 0.19, 0.15, 0.15, 0.03, 0.08, 0.26]","[0.65, 0.32, 0.03]",high,"[0.0, 0.1, 0.24, 0.32, 0.34]","[0.41, 0.2, 0.23, 0.02, 0.14]",832.9166666666666,5.380952380952381,84
100145,Mumbai,34,"[0.13, 0.18, 0.13, 0.23, 0.01, 0.09, 0.23]","[0.23, 0.76, 0.01]",low,"[0.0, 0.37, 0.18, 0.29, 0.16]","[0.27, 0.16, 0.08, 0.02, 0.47]",827.2333333333333,6.266666666666667,30
100146,Delhi,28,"[0.32, 0.13, 0.23, 0.11, 0.07, 0.11, 0.03]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.24, 0.18, 0.51, 0.07]","[0.17, 0.08, 0.24, 0.04, 0.47]",874.2857142857143,6.73469387755102,49
100147,Bangalore,32,"[0.13, 0.19, 0.15, 0.23, 0.04, 0.07, 0.19]","[0.44, 0.54, 0.02]",low,"[0.0, 0.19, 0.21, 0.34, 0.26]","[0.24, 0.07, 0.13, 0.4, 0.16]",402.57142857142856,4.142857142857143,28
100148,Delhi,36,"[0.33, 0.13, 0.12, 0.09, 0.25, 0.03, 0.05]","[0.86, 0.0, 0.14]",low,"[0.17, 0.36, 0.03, 0.41, 0.03]","[0.09, 0.19, 0.16, 0.0, 0.56]",445.25,3.0416666666666665,24
100149,Bangalore,18,"[0.03, 0.17, 0.18, 0.04, 0.09, 0.18, 0.31]","[0.49, 0.36, 0.15]",low,"[0.0, 0.53, 0.0, 0.41, 0.06]","[0.06, 0.09, 0.22, 0.07, 0.56]",841.8666666666667,7.1,30
100150,Delhi,27,"[0.19, 0.01, 0.31, 0.21, 0.05, 0.15, 0.08]","[0.25, 0.69, 0.06]",medium,"[0.0, 0.39, 0.29, 0.25, 0.07]","[0.35, 0.04, 0.09, 0.01, 0.51]",710.4418604651163,4.767441860465116,43
100151,Chennai,44,"[0.02, 0.21, 0.1, 0.28, 0.11, 0.12, 0.16]","[0.06, 0.92, 0.02]",low,"[0.0, 0.22, 0.26, 0.29, 0.23]","[0.4, 0.09, 0.2, 0.04, 0.27]",672.7,4.333333333333333,30
100152,Chennai,18,"[0.03, 0.23, 0.34, 0.16, 0.04, 0.13, 0.07]","[0.15, 0.74, 0.11]",low,"[0.0, 0.36, 0.1, 0.25, 0.29]","[0.51, 0.07, 0.22, 0.05, 0.15]",749.7142857142857,4.785714285714286,28
100153,Chennai,40,"[0.18, 0.26, 0.08, 0.16, 0.1, 0.01, 0.21]","[0.21, 0.29, 0.5]",medium,"[0.0, 0.51, 0.12, 0.22, 0.15]","[0.16, 0.6, 0.09, 0.08, 0.07]",1147.7111111111112,6.733333333333333,45
100154,Bangalore,18,"[0.1, 0.16, 0.21, 0.18, 0.12, 0.19, 0.04]","[0.19, 0.51, 0.3]",low,"[0.0, 0.15, 0.12, 0.64, 0.09]","[0.16, 0.17, 0.15, 0.04, 0.48]",681.5,5.142857142857143,28
100155,Bangalore,36,"[0.03, 0.16, 0.16, 0.08, 0.06, 0.22, 0.29]","[0.37, 0.26, 0.37]",high,"[0.0, 0.22, 0.38, 0.33, 0.07]","[0.36, 0.27, 0.01, 0.11, 0.25]",556.0333333333333,3.7666666666666666,60
100156,Mumbai,18,"[0.11, 0.1, 0.12, 0.33, 0.18, 0.03, 0.13]","[0.35, 0.57, 0.08]",low,"[0.0, 0.18, 0.24, 0.48, 0.1]","[0.1, 0.25, 0.03, 0.16, 0.46]",575.9677419354839,4.354838709677419,31
100157,Mumbai,18,"[0.14, 0.07, 0.19, 0.3, 0.01, 0.18, 0.11]","[0.25, 0.5, 0.25]",medium,"[0.0, 0.31, 0.02, 0.18, 0.49]","[0.26, 0.38, 0.13, 0.12, 0.11]",1193.4722222222222,6.777777777777778,36
100158,Bangalore,47,"[0.06, 0.18, 0.18, 0.15, 0.09, 0.1, 0.24]","[0.28, 0.7, 0.02]",medium,"[0.39, 0.05, 0.06, 0.44, 0.06]","[0.09, 0.32, 0.32, 0.02, 0.25]",675.804347826087,4.413043478260869,46
100159,Bangalore,39,"[0.12, 0.12, 0.11, 0.03, 0.25, 0.02, 0.35]","[0.99, 0.0, 0.01]",low,"[0.0, 0.27, 0.27, 0.33, 0.13]","[0.34, 0.38, 0.05, 0.05, 0.18]",1059.642857142857,6.285714285714286,28
100160,Delhi,18,"[0.37, 0.34, 0.05, 0.08, 0.02, 0.11, 0.03]","[0.35, 0.5, 0.15]",medium,"[0.64, 0.06, 0.02, 0.17, 0.11]","[0.17, 0.05, 0.14, 0.03, 0.61]",424.575,3.6,40
100161,Bangalore,31,"[0.19, 0.05, 0.46, 0.12, 0.03, 0.13, 0.02]","[0.2, 0.45, 0.35]",medium,"[0.0, 0.25, 0.32, 0.39, 0.04]","[0.41, 0.21, 0.1, 0.02, 0.26]",793.1621621621622,4.5675675675675675,37
100162,Chennai,23,"[0.18, 0.41, 0.15, 0.01, 0.05, 0.03, 0.17]","[0.42, 0.36, 0.22]",medium,"[0.0, 0.21, 0.22, 0.38, 0.19]","[0.29, 0.09, 0.14, 0.13, 0.35]",465.0,4.325,40
100163,Delhi,18,"[0.2, 0.01, 0.18, 0.18, 0.03, 0.39, 0.01]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.22, 0.16, 0.28, 0.34]","[0.15, 0.0, 0.21, 0.28, 0.36]",592.1904761904761,6.333333333333333,42
100164,Delhi,18,"[0.27, 0.04, 0.37, 0.1, 0.16, 0.04, 0.02]","[0.23, 0.6, 0.17]",medium,"[0.0, 0.19, 0.12, 0.11, 0.58]","[0.03, 0.2, 0.24, 0.31, 0.22]",872.875,6.0,24
100165,Chennai,31,"[0.05, 0.11, 0.17, 0.17, 0.11, 0.25, 0.14]","[0.18, 0.82, 0.0]",low,"[0.0, 0.24, 0.06, 0.35, 0.35]","[0.11, 0.19, 0.02, 0.18, 0.5]",508.83870967741933,3.6129032258064515,31
100166,Mumbai,22,"[0.1, 0.16, 0.2, 0.1, 0.11, 0.21, 0.12]","[0.51, 0.0, 0.49]",medium,"[0.0, 0.13, 0.16, 0.31, 0.4]","[0.31, 0.24, 0.18, 0.05, 0.22]",670.578947368421,4.842105263157895,38
100167,Bangalore,18,"[0.01, 0.26, 0.17, 0.07, 0.25, 0.12, 0.12]","[0.57, 0.42, 0.01]",low,"[0.0, 0.25, 0.26, 0.3, 0.19]","[0.09, 0.24, 0.28, 0.1, 0.29]",748.0769230769231,5.730769230769231,26
100168,Mumbai,18,"[0.2, 0.19, 0.17, 0.2, 0.03, 0.04, 0.17]","[0.64, 0.17, 0.19]",low,"[0.0, 0.34, 0.17, 0.14, 0.35]","[0.23, 0.06, 0.19, 0.19, 0.33]",445.9032258064516,3.7096774193548385,31
100169,Mumbai,32,"[0.05, 0.13, 0.08, 0.2, 0.18, 0.2, 0.16]","[0.47, 0.37, 0.16]",low,"[0.0, 0.16, 0.18, 0.46, 0.2]","[0.13, 0.28, 0.29, 0.01, 0.29]",847.3636363636364,5.96969696969697,33
100170,Mumbai,25,"[0.23, 0.16, 0.37, 0.14, 0.03, 0.0, 0.07]","[0.63, 0.36, 0.01]",medium,"[0.0, 0.16, 0.11, 0.58, 0.15]","[0.17, 0.32, 0.03, 0.19, 0.29]",720.5675675675676,5.243243243243243,37
100171,Delhi,18,"[0.23, 0.21, 0.33, 0.08, 0.1, 0.03, 0.02]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.28, 0.34, 0.3, 0.08]","[0.11, 0.23, 0.36, 0.01, 0.29]",1132.531914893617,7.446808510638298,47
100172,Delhi,18,"[0.32, 0.06, 0.21, 0.14, 0.07, 0.18, 0.02]","[0.95, 0.0, 0.05]",medium,"[0.28, 0.12, 0.18, 0.37, 0.05]","[0.28, 0.18, 0.11, 0.09, 0.34]",623.046511627907,4.604651162790698,43
100173,Bangalore,27,"[0.07, 0.14, 0.23, 0.11, 0.14, 0.17, 0.14]","[0.18, 0.2, 0.62]",medium,"[0.0, 0.3, 0.05, 0.54, 0.11]","[0.25, 0.2, 0.15, 0.05, 0.35]",341.1875,2.4375,32
100174,Chennai,47,"[0.03, 0.12, 0.15, 0.25, 0.22, 0.19, 0.04]","[0.98, 0.0, 0.02]",high,"[0.0, 0.1, 0.28, 0.49, 0.13]","[0.22, 0.22, 0.29, 0.08, 0.19]",696.7402597402597,5.415584415584416,77
100175,Delhi,31,"[0.24, 0.15, 0.14, 0.05, 0.2, 0.14, 0.08]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.15, 0.28, 0.48, 0.09]","[0.28, 0.18, 0.33, 0.02, 0.19]",808.4722222222222,5.75,36
100176,Delhi,24,"[0.18, 0.07, 0.34, 0.1, 0.19, 0.02, 0.1]","[0.4, 0.42, 0.18]",medium,"[0.0, 0.23, 0.22, 0.27, 0.28]","[0.33, 0.14, 0.25, 0.04, 0.24]",709.3157894736842,4.394736842105263,38
100177,Chennai,18,"[0.05, 0.17, 0.12, 0.11, 0.21, 0.28, 0.06]","[0.98, 0.0, 0.02]",high,"[0.0, 0.24, 0.21, 0.4, 0.15]","[0.33, 0.13, 0.06, 0.2, 0.28]",556.4411764705883,4.5588235294117645,102
100178,Chennai,42,"[0.22, 0.19, 0.16, 0.1, 0.03, 0.17, 0.13]","[0.05, 0.58, 0.37]",low,"[0.0, 0.31, 0.02, 0.25, 0.42]","[0.37, 0.14, 0.05, 0.12, 0.32]",699.12,5.2,25
100179,Mumbai,45,"[0.07, 0.03, 0.05, 0.14, 0.22, 0.32, 0.17]","[0.34, 0.38, 0.28]",medium,"[0.0, 0.33, 0.14, 0.52, 0.01]","[0.25, 0.15, 0.19, 0.27, 0.14]",743.4642857142857,5.571428571428571,28
100180,Mumbai,40,"[0.02, 0.11, 0.09, 0.37, 0.03, 0.26, 0.12]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.14, 0.15, 0.61, 0.1]","[0.02, 0.8, 0.02, 0.08, 0.08]",1053.1333333333334,5.4,30
100181,Mumbai,18,"[0.12, 0.11, 0.23, 0.2, 0.16, 0.0, 0.18]","[0.95, 0.0, 0.05]",medium,"[0.0, 0.42, 0.16, 0.22, 0.2]","[0.2, 0.26, 0.15, 0.12, 0.27]",827.3125,5.5,32
100182,Delhi,28,"[0.17, 0.22, 0.11, 0.03, 0.19, 0.25, 0.03]","[0.27, 0.37, 0.36]",medium,"[0.0, 0.39, 0.02, 0.5, 0.09]","[0.25, 0.41, 0.24, 0.01, 0.09]",1049.4583333333333,5.979166666666667,48
100183,Chennai,40,"[0.16, 0.48, 0.05, 0.02, 0.15, 0.06, 0.08]","[0.4, 0.6, 0.0]",low,"[0.0, 0.32, 0.21, 0.26, 0.21]","[0.56, 0.09, 0.08, 0.06, 0.21]",651.0,5.3,20
100184,Mumbai,53,"[0.23, 0.1, 0.22, 0.13, 0.02, 0.01, 0.29]","[0.02, 0.98, 0.0]",medium,"[0.0, 0.4, 0.05, 0.41, 0.14]","[0.38, 0.25, 0.07, 0.01, 0.29]",588.975,3.7,40
100185,Bangalore,18,"[0.05, 0.22, 0.23, 0.02, 0.09, 0.28, 0.11]","[0.49, 0.0, 0.51]",medium,"[0.0, 0.46, 0.06, 0.19, 0.29]","[0.27, 0.08, 0.06, 0.26, 0.33]",445.7567567567568,4.324324324324325,37
100186,Chennai,42,"[0.12, 0.1, 0.14, 0.25, 0.2, 0.13, 0.06]","[0.24, 0.6, 0.16]",medium,"[0.0, 0.19, 0.25, 0.41, 0.15]","[0.27, 0.26, 0.09, 0.15, 0.23]",464.5531914893617,3.297872340425532,47
100187,Mumbai,21,"[0.04, 0.12, 0.25, 0.38, 0.06, 0.07, 0.08]","[0.24, 0.23, 0.53]",medium,"[0.0, 0.33, 0.1, 0.39, 0.18]","[0.12, 0.2, 0.09, 0.17, 0.42]",818.5185185185185,6.314814814814815,54
100188,Bangalore,33,"[0.03, 0.17, 0.29, 0.26, 0.03, 0.12, 0.1]","[0.39, 0.42, 0.19]",medium,"[0.0, 0.08, 0.14, 0.67, 0.11]","[0.29, 0.41, 0.07, 0.02, 0.21]",1060.7441860465117,5.976744186046512,43
100189,Bangalore,37,"[0.23, 0.27, 0.14, 0.07, 0.01, 0.05, 0.23]","[0.58, 0.0, 0.42]",medium,"[0.0, 0.24, 0.11, 0.36, 0.29]","[0.3, 0.19, 0.14, 0.07, 0.3]",531.530612244898,3.9183673469387754,49
100190,Mumbai,18,"[0.2, 0.33, 0.06, 0.24, 0.06, 0.0, 0.11]","[1.0, 0.0, 0.0]",low,"[0.0, 0.31, 0.2, 0.35, 0.14]","[0.1, 0.13, 0.13, 0.08, 0.56]",787.8181818181819,7.136363636363637,22
100191,Delhi,18,"[0.17, 0.03, 0.3, 0.12, 0.08, 0.29, 0.01]","[0.61, 0.39, 0.0]",high,"[0.0, 0.13, 0.2, 0.39, 0.28]","[0.13, 0.06, 0.4, 0.11, 0.3]",556.1518987341772,4.670886075949367,79
100192,Delhi,21,"[0.09, 0.01, 0.25, 0.3, 0.1, 0.21, 0.04]","[0.2, 0.73, 0.07]",medium,"[0.26, 0.33, 0.0, 0.4, 0.01]","[0.08, 0.26, 0.19, 0.02, 0.45]",495.4375,3.5416666666666665,48
100193,Chennai,18,"[0.02, 0.08, 0.36, 0.19, 0.09, 0.19, 0.07]","[0.36, 0.44, 0.2]",low,"[0.0, 0.36, 0.13, 0.43, 0.08]","[0.33, 0.14, 0.24, 0.12, 0.17]",463.1025641025641,3.358974358974359,39
100194,Delhi,45,"[0.37, 0.03, 0.34, 0.14, 0.0, 0.1, 0.02]","[0.95, 0.0, 0.05]",medium,"[0.0, 0.09, 0.05, 0.29, 0.57]","[0.34, 0.21, 0.35, 0.01, 0.09]",1199.425,7.5,40
100195,Mumbai,21,"[0.2, 0.12, 0.04, 0.09, 0.07, 0.23, 0.25]","[0.41, 0.49, 0.1]",medium,"[0.0, 0.19, 0.1, 0.39, 0.32]","[0.19, 0.19, 0.07, 0.18, 0.37]",339.68,2.76,50
100196,Delhi,34,"[0.24, 0.01, 0.46, 0.08, 0.02, 0.17, 0.02]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.35, 0.19, 0.24, 0.22]","[0.22, 0.49, 0.05, 0.08, 0.16]",973.4054054054054,5.162162162162162,37
100197,Bangalore,39,"[0.35, 0.23, 0.07, 0.03, 0.01, 0.0, 0.31]","[0.6, 0.0, 0.4]",medium,"[0.0, 0.19, 0.06, 0.66, 0.09]","[0.23, 0.31, 0.22, 0.01, 0.23]",712.2105263157895,4.7631578947368425,38
100198,Bangalore,64,"[0.19, 0.37, 0.14, 0.03, 0.03, 0.01, 0.23]","[0.16, 0.76, 0.08]",low,"[0.0, 0.23, 0.05, 0.58, 0.14]","[0.31, 0.53, 0.08, 0.01, 0.07]",1126.2068965517242,5.9655172413793105,29
100199,Mumbai,47,"[0.08, 0.13, 0.24, 0.28, 0.06, 0.06, 0.15]","[0.71, 0.26, 0.03]",medium,"[0.0, 0.34, 0.13, 0.33, 0.2]","[0.2, 0.05, 0.06, 0.21, 0.48]",690.3333333333334,6.166666666666667,42
100200,Mumbai,61,"[0.21, 0.25, 0.09, 0.14, 0.04, 0.12, 0.15]","[0.1, 0.52, 0.38]",high,"[0.0, 0.22, 0.27, 0.48, 0.03]","[0.15, 0.27, 0.07, 0.18, 0.33]",532.9080459770115,3.9195402298850577,87
100201,Chennai,51,"[0.09, 0.35, 0.24, 0.05, 0.07, 0.14, 0.06]","[1.0, 0.0, 0.0]",low,"[0.0, 0.37, 0.14, 0.22, 0.27]","[0.61, 0.19, 0.12, 0.03, 0.05]",920.56,6.64,25
100202,Delhi,26,"[0.33, 0.13, 0.18, 0.12, 0.02, 0.07, 0.15]","[0.21, 0.61, 0.18]",low,"[0.0, 0.38, 0.3, 0.23, 0.09]","[0.44, 0.05, 0.27, 0.17, 0.07]",858.2592592592592,6.148148148148148,27
100203,Bangalore,26,"[0.02, 0.08, 0.11, 0.14, 0.06, 0.36, 0.23]","[0.15, 0.52, 0.33]",high,"[0.51, 0.08, 0.01, 0.13, 0.27]","[0.49, 0.23, 0.09, 0.06, 0.13]",675.031914893617,4.223404255319149,94
100204,Delhi,44,"[0.57, 0.23, 0.06, 0.03, 0.05, 0.05, 0.01]","[1.0, 0.0, 0.0]",medium,"[0.0, 0.1, 0.3, 0.27, 0.33]","[0.46, 0.09, 0.16, 0.05, 0.24]",872.34375,6.625,32
